MBD2	ENHA_8_128521000_128522000_HINFP
SUMO1	ENHA_8_128506000_128507000_MITF
SUMO1	ENHA_8_128506000_128507000_PRDM1
SUMO1	ENHA_8_128344000_128345000_HSF1
SUMO1	ENHA_8_128344000_128345000_PRDM1
SUMO1	ENHA_8_128344000_128345000_IRF1
SUMO1	ENHA_8_128344000_128345000_MEF2A
SUMO1	ENHA_8_128343000_128344000_ATF2
SUMO1	ENHA_8_128293000_128294000_PRDM1
SUMO1	ENHA_8_128293000_128294000_ATF2
SUMO1	ENHA_8_128292000_128293000_TFCP2
SUMO1	ENHA_8_128292000_128293000_PRDM1
SUMO1	ENHA_8_128292000_128293000_IRF1
SUMO1	ENHA_8_128284000_128285000_HSF1
SUMO1	ENHA_8_128284000_128285000_PRDM1
SUMO1	ENHA_8_128284000_128285000_MEF2A
SUMO1	ENHA_8_128230000_128231000_IRF1
SUMO1	ENHA_8_128230000_128231000_MEF2A
SUMO1	ENHA_8_128229000_128230000_PRDM1
SUMO1	ENHA_8_128229000_128230000_IRF1
SUMO1	ENHA_8_128228000_128229000_MITF
SUMO1	ENHA_8_128227000_128228000_IRF1
SUMO1	ENHA_8_128146000_128147000_MEF2A
SUMO1	ENHA_8_128145000_128146000_IRF1
SUMO1	ENHA_8_128145000_128146000_MEF2A
SUMO1	ENHA_8_128144000_128145000_MEF2A
SUMO1	ENHA_8_128134000_128135000_HSF1
SUMO1	ENHA_8_128134000_128135000_PRDM1
SUMO1	ENHA_8_128134000_128135000_IRF1
SUMO1	ENHA_8_128115000_128116000_PRDM1
SUMO1	ENHA_8_128115000_128116000_IRF1
SUMO1	ENHA_8_128115000_128116000_MEF2A
SUMO1	ENHA_8_128114000_128115000_PRDM1
SUMO1	ENHA_8_128114000_128115000_IRF1
SUMO1	ENHA_8_128114000_128115000_MEF2A
SUMO1	ENHA_8_128113000_128114000_IRF1
SUMO1	ENHA_8_128113000_128114000_MEF2A
SUMO1	ENHA_8_128106000_128107000_MEF2A
SUMO1	ENHA_8_128105000_128106000_MEF2A
SUMO1	ENHA_8_128075000_128076000_MEF2A
SUMO1	ENHA_8_128057000_128058000_PRDM1
SUMO1	ENHA_8_128057000_128058000_IRF1
SUMO1	ENHA_8_128057000_128058000_MEF2A
SUMO1	ENHA_8_128056000_128057000_MEF2A
SUMO1	ENHA_8_128055000_128056000_ETV6
SUMO1	ENHA_8_128055000_128056000_PRDM1
SUMO1	ENHA_8_128054000_128055000_MITF
SUMO1	ENHA_8_128053000_128054000_ZBTB26
SUMO1	ENHA_8_128053000_128054000_IRF1
SUMO1	ENHA_8_128053000_128054000_MEF2A
SUMO1	ENHA_8_128032000_128033000_IRF1
SUMO1	ENHA_8_128031000_128032000_PRDM1
SUMO1	ENHA_8_128031000_128032000_IRF1
SUMO1	ENHA_8_127964000_127965000_PRDM1
SUMO1	ENHA_8_127964000_127965000_IRF1
SUMO1	ENHA_8_127970000_127971000_MEF2A
SUMO1	ENHA_8_127965000_127966000_PRDM1
SUMO1	ENHA_8_127965000_127966000_ATF2
SUMO1	ENHA_8_127948000_127949000_PRDM1
SUMO1	ENHA_8_127947000_127948000_PRDM1
SUMO1	ENHA_8_127947000_127948000_IRF1
SUMO1	ENHA_8_127946000_127947000_PRDM1
SUMO1	ENHA_8_127946000_127947000_IRF1
SUMO1	ENHA_8_127945000_127946000_PRDM1
SUMO1	ENHA_8_127945000_127946000_IRF1
SUMO1	ENHA_8_127944000_127945000_MEF2A
SUMO1	ENHA_8_127943000_127944000_IRF1
SUMO1	ENHA_8_127943000_127944000_MEF2A
SUMO1	ENHA_8_127942000_127943000_MITF
SUMO1	ENHA_8_127942000_127943000_PRDM1
SUMO1	ENHA_8_127942000_127943000_MEF2A
SUMO1	ENHA_8_127940000_127941000_IRF1
SUMO1	ENHA_8_127939000_127940000_HSF1
SUMO1	ENHA_8_127939000_127940000_PRDM1
SUMO1	ENHA_8_127939000_127940000_IRF1
SUMO1	ENHA_8_127939000_127940000_MEF2A
SUMO1	ENHA_8_127937000_127938000_MITF
SUMO1	ENHA_8_127936000_127937000_PRDM1
SUMO1	ENHA_8_127936000_127937000_IRF1
SUMO1	ENHA_8_127936000_127937000_ATF2
SUMO1	ENHA_8_127927000_127928000_HSF1
SUMO1	ENHA_8_127927000_127928000_PRDM1
SUMO1	ENHA_8_127927000_127928000_IRF1
SUMO1	ENHA_8_127927000_127928000_TP73
SUMO1	ENHA_8_127926000_127927000_ATF2
SUMO1	ENHA_8_127911000_127912000_PRDM1
SUMO1	ENHA_8_127911000_127912000_IRF1
SUMO1	ENHA_8_127911000_127912000_MEF2A
SUMO1	ENHA_8_127909000_127910000_HSF1
SUMO1	ENHA_8_127909000_127910000_PRDM1
SUMO1	ENHA_8_127909000_127910000_MEF2A
SUMO1	ENHA_8_127908000_127909000_MITF
SUMO1	ENHA_8_127908000_127909000_PRDM1
SUMO1	ENHA_8_127908000_127909000_IRF1
SUMO1	ENHA_8_127907000_127908000_IRF1
SUMO1	ENHA_8_127896000_127897000_PRDM1
SUMO1	ENHA_8_127896000_127897000_MEF2A
SUMO1	ENHA_8_127896000_127897000_ATF2
SUMO1	ENHA_8_127891000_127892000_HSF1
SUMO1	ENHA_8_127891000_127892000_PRDM1
SUMO1	ENHA_8_127883000_127884000_IRF1
SUMO1	ENHA_8_127838000_127839000_ZBTB26
SUMO1	ENHA_8_127838000_127839000_HSF1
SUMO1	ENHA_8_127837000_127838000_IRF1
PIAS1	ENHA_8_128599000_128600000_FOXA1
PIAS1	ENHA_8_128599000_128600000_PRDM1
PIAS1	ENHA_8_128598000_128599000_FOXA1
PIAS1	ENHA_8_128566000_128567000_PRDM1
PIAS1	ENHA_8_128532000_128533000_FOXA1
PIAS1	ENHA_8_128532000_128533000_PRDM1
PIAS1	ENHA_8_128531000_128532000_FOXA1
PIAS1	ENHA_8_128522000_128523000_FOXA1
PIAS1	ENHA_8_128522000_128523000_PRDM1
PIAS1	ENHA_8_128521000_128522000_PRDM1
PIAS1	ENHA_8_128507000_128508000_FOXA1
PIAS1	ENHA_8_128506000_128507000_PRDM1
PIAS1	ENHA_8_128293000_128294000_FOXA1
PIAS1	ENHA_8_128293000_128294000_PRDM1
PIAS1	ENHA_8_128292000_128293000_PRDM1
PIAS1	ENHA_8_128284000_128285000_PRDM1
PIAS1	ENHA_8_128229000_128230000_PRDM1
PIAS1	ENHA_8_128228000_128229000_FOXA1
PIAS1	ENHA_8_128227000_128228000_FOXA1
PIAS1	ENHA_8_128134000_128135000_PRDM1
PIAS1	ENHA_8_128116000_128117000_FOXA1
PIAS1	ENHA_8_128115000_128116000_PRDM1
PIAS1	ENHA_8_128114000_128115000_PRDM1
PIAS1	ENHA_8_128057000_128058000_PRDM1
PIAS1	ENHA_8_128055000_128056000_FOXA1
PIAS1	ENHA_8_128055000_128056000_PRDM1
PIAS1	ENHA_8_128031000_128032000_FOXA1
PIAS1	ENHA_8_128031000_128032000_PRDM1
PIAS1	ENHA_8_127964000_127965000_PRDM1
PIAS1	ENHA_8_127965000_127966000_PRDM1
PIAS1	ENHA_8_127948000_127949000_FOXA1
PIAS1	ENHA_8_127948000_127949000_PRDM1
PIAS1	ENHA_8_127946000_127947000_PRDM1
PIAS1	ENHA_8_127945000_127946000_PRDM1
PIAS1	ENHA_8_127942000_127943000_PRDM1
PIAS1	ENHA_8_127940000_127941000_FOXA1
PIAS1	ENHA_8_127939000_127940000_FOXA1
PIAS1	ENHA_8_127939000_127940000_PRDM1
PIAS1	ENHA_8_127938000_127939000_FOXA1
PIAS1	ENHA_8_127937000_127938000_FOXA1
PIAS1	ENHA_8_127936000_127937000_PRDM1
PIAS1	ENHA_8_127927000_127928000_PRDM1
PIAS1	ENHA_8_127926000_127927000_FOXA1
PIAS1	ENHA_8_127911000_127912000_PRDM1
PIAS1	ENHA_8_127909000_127910000_FOXA1
PIAS1	ENHA_8_127909000_127910000_PRDM1
PIAS1	ENHA_8_127908000_127909000_FOXA1
PIAS1	ENHA_8_127908000_127909000_PRDM1
PIAS1	ENHA_8_127896000_127897000_PRDM1
PIAS1	ENHA_8_127891000_127892000_PRDM1
PIAS1	ENHA_8_127882000_127883000_FOXA1
PROM_PRDM1	SUMO1
PROM_PRDM1	PIAS1
KPNA2	ENHA_8_127939000_127940000_RELB
KPNA2	ENHA_8_127896000_127897000_PLAG1
RBL2	ENHA_8_128534000_128535000_FOXK1
RBL2	ENHA_8_128531000_128532000_IRF3
RBL2	ENHA_8_128228000_128229000_IRF3
RBL2	ENHA_8_128227000_128228000_IRF3
RBL2	ENHA_8_128145000_128146000_IRF3
RBL2	ENHA_8_128144000_128145000_IRF3
RBL2	ENHA_8_128115000_128116000_IRF3
RBL2	ENHA_8_128075000_128076000_IRF3
RBL2	ENHA_8_128057000_128058000_IRF3
RBL2	ENHA_8_128056000_128057000_FOXK1
RBL2	ENHA_8_127909000_127910000_FOXK1
RBL2	ENHA_8_127908000_127909000_IRF3
RBL2	ENHA_8_127837000_127838000_IRF3
HCFC1	ENHA_8_128598000_128599000_IRF1
HCFC1	ENHA_8_128593000_128594000_IRF1
HCFC1	ENHA_8_128521000_128522000_IRF1
HCFC1	ENHA_8_128506000_128507000_THAP11
HCFC1	ENHA_8_128344000_128345000_IRF2
HCFC1	ENHA_8_128344000_128345000_IRF1
HCFC1	ENHA_8_128292000_128293000_IRF1
HCFC1	ENHA_8_128230000_128231000_IRF1
HCFC1	ENHA_8_128229000_128230000_IRF1
HCFC1	ENHA_8_128227000_128228000_IRF1
HCFC1	ENHA_8_128145000_128146000_IRF2
HCFC1	ENHA_8_128145000_128146000_IRF1
HCFC1	ENHA_8_128134000_128135000_IRF2
HCFC1	ENHA_8_128134000_128135000_IRF1
HCFC1	ENHA_8_128116000_128117000_FOXK2
HCFC1	ENHA_8_128115000_128116000_IRF1
HCFC1	ENHA_8_128114000_128115000_IRF1
HCFC1	ENHA_8_128113000_128114000_IRF1
HCFC1	ENHA_8_128057000_128058000_IRF1
HCFC1	ENHA_8_128056000_128057000_FOXK2
HCFC1	ENHA_8_128054000_128055000_THAP1
HCFC1	ENHA_8_128053000_128054000_IRF1
HCFC1	ENHA_8_128032000_128033000_IRF1
HCFC1	ENHA_8_128031000_128032000_THAP11
HCFC1	ENHA_8_128031000_128032000_IRF1
HCFC1	ENHA_8_127964000_127965000_IRF1
HCFC1	ENHA_8_127965000_127966000_THAP1
HCFC1	ENHA_8_127947000_127948000_IRF1
HCFC1	ENHA_8_127946000_127947000_IRF1
HCFC1	ENHA_8_127945000_127946000_IRF1
HCFC1	ENHA_8_127944000_127945000_E2F4
HCFC1	ENHA_8_127944000_127945000_CREB3
HCFC1	ENHA_8_127943000_127944000_IRF1
HCFC1	ENHA_8_127940000_127941000_THAP11
HCFC1	ENHA_8_127940000_127941000_IRF1
HCFC1	ENHA_8_127939000_127940000_IRF1
HCFC1	ENHA_8_127938000_127939000_THAP1
HCFC1	ENHA_8_127936000_127937000_IRF1
HCFC1	ENHA_8_127927000_127928000_THAP1
HCFC1	ENHA_8_127927000_127928000_THAP11
HCFC1	ENHA_8_127927000_127928000_IRF1
HCFC1	ENHA_8_127911000_127912000_IRF1
HCFC1	ENHA_8_127909000_127910000_FOXK2
HCFC1	ENHA_8_127908000_127909000_IRF2
HCFC1	ENHA_8_127908000_127909000_IRF1
HCFC1	ENHA_8_127907000_127908000_IRF1
HCFC1	ENHA_8_127896000_127897000_IRF2
HCFC1	ENHA_8_127883000_127884000_IRF1
HCFC1	ENHA_8_127882000_127883000_THAP11
HCFC1	ENHA_8_127837000_127838000_IRF1
TFDP2	ENHA_8_128598000_128599000_E2F6
TFDP2	ENHA_8_128566000_128567000_E2F6
TFDP2	ENHA_8_128343000_128344000_E2F6
TFDP2	ENHA_8_128032000_128033000_E2F6
TFDP2	ENHA_8_127944000_127945000_E2F6
TFDP2	ENHA_8_127944000_127945000_E2F4
TFDP2	ENHA_8_127937000_127938000_E2F6
TFDP2	ENHA_8_127909000_127910000_E2F6
TFDP2	ENHA_8_127837000_127838000_E2F6
RB1	ENHA_8_128534000_128535000_FOXK1
RB1	ENHA_8_128531000_128532000_IRF3
RB1	ENHA_8_128521000_128522000_ATF2
RB1	ENHA_8_128343000_128344000_ATF2
RB1	ENHA_8_128293000_128294000_ATF2
RB1	ENHA_8_128230000_128231000_FOXO3
RB1	ENHA_8_128228000_128229000_IRF3
RB1	ENHA_8_128227000_128228000_IRF3
RB1	ENHA_8_128145000_128146000_IRF3
RB1	ENHA_8_128144000_128145000_IRF3
RB1	ENHA_8_128116000_128117000_FOXO3
RB1	ENHA_8_128116000_128117000_FOXK2
RB1	ENHA_8_128115000_128116000_IRF3
RB1	ENHA_8_128075000_128076000_IRF3
RB1	ENHA_8_128057000_128058000_IRF3
RB1	ENHA_8_128056000_128057000_FOXK1
RB1	ENHA_8_128056000_128057000_FOXK2
RB1	ENHA_8_128031000_128032000_FOXO3
RB1	ENHA_8_127965000_127966000_ATF2
RB1	ENHA_8_127944000_127945000_E2F4
RB1	ENHA_8_127936000_127937000_ATF2
RB1	ENHA_8_127927000_127928000_TP73
RB1	ENHA_8_127926000_127927000_ATF2
RB1	ENHA_8_127909000_127910000_FOXK1
RB1	ENHA_8_127909000_127910000_FOXO3
RB1	ENHA_8_127909000_127910000_FOXK2
RB1	ENHA_8_127908000_127909000_IRF3
RB1	ENHA_8_127896000_127897000_ATF2
RB1	ENHA_8_127837000_127838000_IRF3
XPO1	ENHA_8_128531000_128532000_IRF3
XPO1	ENHA_8_128228000_128229000_IRF3
XPO1	ENHA_8_128227000_128228000_IRF3
XPO1	ENHA_8_128145000_128146000_IRF3
XPO1	ENHA_8_128144000_128145000_IRF3
XPO1	ENHA_8_128115000_128116000_IRF3
XPO1	ENHA_8_128075000_128076000_IRF3
XPO1	ENHA_8_128057000_128058000_IRF3
XPO1	ENHA_8_127908000_127909000_IRF3
XPO1	ENHA_8_127837000_127838000_IRF3
SMAD3	ENHA_8_128534000_128535000_LEF1
SMAD3	ENHA_8_128531000_128532000_ATF3
SMAD3	ENHA_8_128522000_128523000_PRDM4
SMAD3	ENHA_8_128522000_128523000_LEF1
SMAD3	ENHA_8_128521000_128522000_NR3C1
SMAD3	ENHA_8_128521000_128522000_ATF2
SMAD3	ENHA_8_128521000_128522000_KLF5
SMAD3	ENHA_8_128506000_128507000_PRDM4
SMAD3	ENHA_8_128506000_128507000_ATF3
SMAD3	ENHA_8_128344000_128345000_KLF5
SMAD3	ENHA_8_128343000_128344000_PRDM4
SMAD3	ENHA_8_128343000_128344000_IRF7
SMAD3	ENHA_8_128343000_128344000_ATF2
SMAD3	ENHA_8_128343000_128344000_KLF5
SMAD3	ENHA_8_128293000_128294000_ATF2
SMAD3	ENHA_8_128284000_128285000_FOXH1
SMAD3	ENHA_8_128230000_128231000_CTCF
SMAD3	ENHA_8_128230000_128231000_FOXO3
SMAD3	ENHA_8_128230000_128231000_NR3C1
SMAD3	ENHA_8_128229000_128230000_IRF7
SMAD3	ENHA_8_128229000_128230000_NR3C1
SMAD3	ENHA_8_128228000_128229000_TGIF1
SMAD3	ENHA_8_128227000_128228000_IRF7
SMAD3	ENHA_8_128227000_128228000_NR3C1
SMAD3	ENHA_8_128146000_128147000_FOXH1
SMAD3	ENHA_8_128146000_128147000_NR3C1
SMAD3	ENHA_8_128145000_128146000_PLAG1
SMAD3	ENHA_8_128145000_128146000_IRF7
SMAD3	ENHA_8_128144000_128145000_IRF7
SMAD3	ENHA_8_128134000_128135000_IRF7
SMAD3	ENHA_8_128134000_128135000_NR3C1
SMAD3	ENHA_8_128116000_128117000_LEF1
SMAD3	ENHA_8_128116000_128117000_FOXO3
SMAD3	ENHA_8_128115000_128116000_PRDM4
SMAD3	ENHA_8_128114000_128115000_IRF7
SMAD3	ENHA_8_128114000_128115000_TGIF1
SMAD3	ENHA_8_128114000_128115000_VDR
SMAD3	ENHA_8_128105000_128106000_FOXH1
SMAD3	ENHA_8_128105000_128106000_LEF1
SMAD3	ENHA_8_128105000_128106000_NR3C1
SMAD3	ENHA_8_128075000_128076000_KLF5
SMAD3	ENHA_8_128057000_128058000_IRF7
SMAD3	ENHA_8_128055000_128056000_FOXH1
SMAD3	ENHA_8_128055000_128056000_ETS1
SMAD3	ENHA_8_128054000_128055000_KLF5
SMAD3	ENHA_8_128053000_128054000_KLF5
SMAD3	ENHA_8_128032000_128033000_IRF7
SMAD3	ENHA_8_128031000_128032000_FOXO3
SMAD3	ENHA_8_128031000_128032000_VDR
SMAD3	ENHA_8_127964000_127965000_NR3C1
SMAD3	ENHA_8_127965000_127966000_PRDM4
SMAD3	ENHA_8_127965000_127966000_IRF7
SMAD3	ENHA_8_127965000_127966000_ATF3
SMAD3	ENHA_8_127965000_127966000_ATF2
SMAD3	ENHA_8_127948000_127949000_TGIF1
SMAD3	ENHA_8_127947000_127948000_FOXH1
SMAD3	ENHA_8_127946000_127947000_FOXH1
SMAD3	ENHA_8_127946000_127947000_ATF3
SMAD3	ENHA_8_127944000_127945000_E2F4
SMAD3	ENHA_8_127944000_127945000_VDR
SMAD3	ENHA_8_127943000_127944000_VDR
SMAD3	ENHA_8_127940000_127941000_PRDM4
SMAD3	ENHA_8_127939000_127940000_NR3C1
SMAD3	ENHA_8_127939000_127940000_KLF5
SMAD3	ENHA_8_127937000_127938000_PLAG1
SMAD3	ENHA_8_127937000_127938000_CTCF
SMAD3	ENHA_8_127936000_127937000_ATF3
SMAD3	ENHA_8_127936000_127937000_ATF2
SMAD3	ENHA_8_127936000_127937000_KLF5
SMAD3	ENHA_8_127927000_127928000_LEF1
SMAD3	ENHA_8_127926000_127927000_CTCF
SMAD3	ENHA_8_127926000_127927000_FOXH1
SMAD3	ENHA_8_127926000_127927000_ATF3
SMAD3	ENHA_8_127926000_127927000_ATF2
SMAD3	ENHA_8_127911000_127912000_VDR
SMAD3	ENHA_8_127909000_127910000_FOXO3
SMAD3	ENHA_8_127908000_127909000_KLF5
SMAD3	ENHA_8_127907000_127908000_PRDM4
SMAD3	ENHA_8_127907000_127908000_TGIF1
SMAD3	ENHA_8_127896000_127897000_PLAG1
SMAD3	ENHA_8_127896000_127897000_FOXH1
SMAD3	ENHA_8_127896000_127897000_LEF1
SMAD3	ENHA_8_127896000_127897000_ATF2
SMAD3	ENHA_8_127891000_127892000_CTCF
SMAD3	ENHA_8_127891000_127892000_KLF5
SMAD3	ENHA_8_127882000_127883000_LEF1
SMAD3	ENHA_8_127838000_127839000_LEF1
SMAD3	ENHA_8_127838000_127839000_NR3C1
HDAC1	ENHA_8_128598000_128599000_E2F6
HDAC1	ENHA_8_128598000_128599000_ZBTB7A
HDAC1	ENHA_8_128574000_128575000_RREB1
HDAC1	ENHA_8_128566000_128567000_E2F6
HDAC1	ENHA_8_128561000_128562000_GFI1
HDAC1	ENHA_8_128561000_128562000_RREB1
HDAC1	ENHA_8_128561000_128562000_NR3C1
HDAC1	ENHA_8_128534000_128535000_RREB1
HDAC1	ENHA_8_128534000_128535000_RUNX1
HDAC1	ENHA_8_128534000_128535000_FOXK1
HDAC1	ENHA_8_128533000_128534000_RFX1
HDAC1	ENHA_8_128532000_128533000_GFI1
HDAC1	ENHA_8_128532000_128533000_RUNX1
HDAC1	ENHA_8_128531000_128532000_ATF3
HDAC1	ENHA_8_128522000_128523000_REST
HDAC1	ENHA_8_128521000_128522000_NR3C1
HDAC1	ENHA_8_128521000_128522000_KLF5
HDAC1	ENHA_8_128506000_128507000_GFI1
HDAC1	ENHA_8_128506000_128507000_ATF3
HDAC1	ENHA_8_128506000_128507000_REST
HDAC1	ENHA_8_128344000_128345000_KLF5
HDAC1	ENHA_8_128343000_128344000_E2F6
HDAC1	ENHA_8_128343000_128344000_RFX1
HDAC1	ENHA_8_128343000_128344000_KLF5
HDAC1	ENHA_8_128293000_128294000_GFI1
HDAC1	ENHA_8_128230000_128231000_RREB1
HDAC1	ENHA_8_128230000_128231000_NR3C1
HDAC1	ENHA_8_128229000_128230000_NR3C1
HDAC1	ENHA_8_128228000_128229000_RFX1
HDAC1	ENHA_8_128228000_128229000_REST
HDAC1	ENHA_8_128227000_128228000_NR3C1
HDAC1	ENHA_8_128227000_128228000_REST
HDAC1	ENHA_8_128227000_128228000_IRF5
HDAC1	ENHA_8_128146000_128147000_NR3C1
HDAC1	ENHA_8_128145000_128146000_RUNX1
HDAC1	ENHA_8_128144000_128145000_RREB1
HDAC1	ENHA_8_128134000_128135000_NR3C1
HDAC1	ENHA_8_128116000_128117000_REST
HDAC1	ENHA_8_128115000_128116000_GFI1
HDAC1	ENHA_8_128115000_128116000_RREB1
HDAC1	ENHA_8_128105000_128106000_NR3C1
HDAC1	ENHA_8_128075000_128076000_KLF5
HDAC1	ENHA_8_128075000_128076000_PPARD
HDAC1	ENHA_8_128056000_128057000_RREB1
HDAC1	ENHA_8_128056000_128057000_FOXK1
HDAC1	ENHA_8_128054000_128055000_KLF5
HDAC1	ENHA_8_128053000_128054000_KLF5
HDAC1	ENHA_8_128049000_128050000_REST
HDAC1	ENHA_8_128032000_128033000_E2F6
HDAC1	ENHA_8_128031000_128032000_RUNX1
HDAC1	ENHA_8_127964000_127965000_NR3C1
HDAC1	ENHA_8_127970000_127971000_BHLHE40
HDAC1	ENHA_8_127965000_127966000_ATF3
HDAC1	ENHA_8_127965000_127966000_REST
HDAC1	ENHA_8_127965000_127966000_IRF5
HDAC1	ENHA_8_127948000_127949000_REST
HDAC1	ENHA_8_127946000_127947000_ATF3
HDAC1	ENHA_8_127944000_127945000_E2F6
HDAC1	ENHA_8_127944000_127945000_E2F4
HDAC1	ENHA_8_127943000_127944000_BHLHE41
HDAC1	ENHA_8_127943000_127944000_BHLHE40
HDAC1	ENHA_8_127943000_127944000_ZBTB7A
HDAC1	ENHA_8_127942000_127943000_BHLHE41
HDAC1	ENHA_8_127939000_127940000_NR3C1
HDAC1	ENHA_8_127939000_127940000_KLF5
HDAC1	ENHA_8_127937000_127938000_E2F6
HDAC1	ENHA_8_127936000_127937000_GFI1
HDAC1	ENHA_8_127936000_127937000_RREB1
HDAC1	ENHA_8_127936000_127937000_RUNX1
HDAC1	ENHA_8_127936000_127937000_ZBTB7A
HDAC1	ENHA_8_127936000_127937000_ATF3
HDAC1	ENHA_8_127936000_127937000_KLF5
HDAC1	ENHA_8_127936000_127937000_REST
HDAC1	ENHA_8_127927000_127928000_RREB1
HDAC1	ENHA_8_127927000_127928000_TP73
HDAC1	ENHA_8_127926000_127927000_BHLHE41
HDAC1	ENHA_8_127926000_127927000_BHLHE40
HDAC1	ENHA_8_127926000_127927000_ATF3
HDAC1	ENHA_8_127909000_127910000_E2F6
HDAC1	ENHA_8_127909000_127910000_ZBTB7A
HDAC1	ENHA_8_127909000_127910000_FOXK1
HDAC1	ENHA_8_127908000_127909000_RREB1
HDAC1	ENHA_8_127908000_127909000_KLF5
HDAC1	ENHA_8_127907000_127908000_REST
HDAC1	ENHA_8_127896000_127897000_REST
HDAC1	ENHA_8_127891000_127892000_RREB1
HDAC1	ENHA_8_127891000_127892000_KLF5
HDAC1	ENHA_8_127883000_127884000_PPARD
HDAC1	ENHA_8_127839000_127840000_PPARD
HDAC1	ENHA_8_127838000_127839000_RREB1
HDAC1	ENHA_8_127838000_127839000_RUNX1
HDAC1	ENHA_8_127838000_127839000_NR3C1
HDAC1	ENHA_8_127838000_127839000_REST
HDAC1	ENHA_8_127837000_127838000_OVOL1
HDAC1	ENHA_8_127837000_127838000_E2F6
HDAC1	PROM_RREB1
PML	ENHA_8_128534000_128535000_RUNX1
PML	ENHA_8_128533000_128534000_GATA2
PML	ENHA_8_128532000_128533000_RUNX1
PML	ENHA_8_128506000_128507000_NR4A1
PML	ENHA_8_128284000_128285000_GATA1
PML	ENHA_8_128284000_128285000_GATA2
PML	ENHA_8_128230000_128231000_NR4A1
PML	ENHA_8_128228000_128229000_MYB
PML	ENHA_8_128228000_128229000_TGIF1
PML	ENHA_8_128145000_128146000_RUNX1
PML	ENHA_8_128144000_128145000_GATA1
PML	ENHA_8_128144000_128145000_GATA2
PML	ENHA_8_128116000_128117000_GATA1
PML	ENHA_8_128116000_128117000_NR4A1
PML	ENHA_8_128114000_128115000_TGIF1
PML	ENHA_8_128056000_128057000_NR4A1
PML	ENHA_8_128055000_128056000_ELF4
PML	ENHA_8_128055000_128056000_GATA2
PML	ENHA_8_128032000_128033000_NR2C1
PML	ENHA_8_128032000_128033000_MYB
PML	ENHA_8_128032000_128033000_NR4A1
PML	ENHA_8_128031000_128032000_RUNX1
PML	ENHA_8_128031000_128032000_MYB
PML	ENHA_8_127965000_127966000_GATA2
PML	ENHA_8_127948000_127949000_TGIF1
PML	ENHA_8_127946000_127947000_MYB
PML	ENHA_8_127944000_127945000_E2F4
PML	ENHA_8_127944000_127945000_NR2C1
PML	ENHA_8_127942000_127943000_GATA2
PML	ENHA_8_127942000_127943000_NR4A1
PML	ENHA_8_127940000_127941000_GATA2
PML	ENHA_8_127939000_127940000_GATA1
PML	ENHA_8_127937000_127938000_GATA1
PML	ENHA_8_127936000_127937000_GATA1
PML	ENHA_8_127936000_127937000_GATA2
PML	ENHA_8_127936000_127937000_RUNX1
PML	ENHA_8_127926000_127927000_GATA2
PML	ENHA_8_127926000_127927000_NR4A1
PML	ENHA_8_127911000_127912000_NR4A1
PML	ENHA_8_127909000_127910000_NR4A1
PML	ENHA_8_127908000_127909000_NR4A1
PML	ENHA_8_127907000_127908000_GATA1
PML	ENHA_8_127907000_127908000_TGIF1
PML	ENHA_8_127882000_127883000_GATA2
PML	ENHA_8_127838000_127839000_RUNX1
PML	ENHA_8_127838000_127839000_NR4A1
PML	ENHA_8_127837000_127838000_GATA2
PML	ENHA_8_127837000_127838000_NR4A1
KAT2B	ENHA_8_128598000_128599000_TCF3
KAT2B	ENHA_8_128598000_128599000_IRF1
KAT2B	ENHA_8_128593000_128594000_IRF1
KAT2B	ENHA_8_128574000_128575000_ESRRA
KAT2B	ENHA_8_128574000_128575000_TCF3
KAT2B	ENHA_8_128534000_128535000_TWIST1
KAT2B	ENHA_8_128522000_128523000_TWIST1
KAT2B	ENHA_8_128521000_128522000_KLF13
KAT2B	ENHA_8_128521000_128522000_TCF3
KAT2B	ENHA_8_128521000_128522000_IRF1
KAT2B	ENHA_8_128506000_128507000_ESRRA
KAT2B	ENHA_8_128344000_128345000_KLF2
KAT2B	ENHA_8_128344000_128345000_IRF2
KAT2B	ENHA_8_128344000_128345000_IRF1
KAT2B	ENHA_8_128343000_128344000_KLF13
KAT2B	ENHA_8_128343000_128344000_KLF2
KAT2B	ENHA_8_128343000_128344000_TWIST1
KAT2B	ENHA_8_128292000_128293000_TCF3
KAT2B	ENHA_8_128292000_128293000_IRF1
KAT2B	ENHA_8_128230000_128231000_KLF13
KAT2B	ENHA_8_128230000_128231000_IRF1
KAT2B	ENHA_8_128229000_128230000_TWIST1
KAT2B	ENHA_8_128229000_128230000_IRF1
KAT2B	ENHA_8_128228000_128229000_ESRRA
KAT2B	ENHA_8_128228000_128229000_TWIST1
KAT2B	ENHA_8_128227000_128228000_ESRRA
KAT2B	ENHA_8_128227000_128228000_IRF1
KAT2B	ENHA_8_128145000_128146000_IRF2
KAT2B	ENHA_8_128145000_128146000_ETV1
KAT2B	ENHA_8_128145000_128146000_IRF1
KAT2B	ENHA_8_128134000_128135000_IRF2
KAT2B	ENHA_8_128134000_128135000_ETV1
KAT2B	ENHA_8_128134000_128135000_IRF1
KAT2B	ENHA_8_128115000_128116000_IRF1
KAT2B	ENHA_8_128114000_128115000_IRF1
KAT2B	ENHA_8_128114000_128115000_RBPJ
KAT2B	ENHA_8_128113000_128114000_IRF1
KAT2B	ENHA_8_128106000_128107000_TWIST1
